risk_probability,risk_tier,recommended_action
0.681120676733581,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.41504296539393704,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46838436904828595,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6986735256821893,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4035125955799645,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4668300323321725,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5275506513372704,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4062739683330676,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.48092287972287934,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4852431660400729,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3755686782739647,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4064667778682527,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6374484143620444,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4686886036431945,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45616873537215663,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.44683381211024403,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6219594278378411,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6580583424561707,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3811430754986292,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5579784821373557,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43359254470023034,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6644503549585371,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.564585213699093,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.33896177293084573,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42809760677104713,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6229966280279171,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.619880689733862,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6974221930245548,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4042695668296779,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6109765201787235,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5985329878880555,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2837070862516438,Medium,Automated supplier check-in email.
0.44263571053777406,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7440401721669405,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4629285808782957,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47430970592482147,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4219640667077056,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4252120178838487,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39260754673858195,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4603465673975842,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45711807567488577,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7052867879565055,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.29183877361628346,Medium,Automated supplier check-in email.
0.549475129936571,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39135106939212694,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2889190273803324,Medium,Automated supplier check-in email.
0.3082940401892177,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6388655939960481,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.536222969046713,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46343407812511733,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3804112157048175,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4415664216229309,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39778150298470993,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4942977384488076,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4137437791236477,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2905093901817645,Medium,Automated supplier check-in email.
0.4513684971186303,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5045145544455188,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4036053525647291,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.298594860195096,Medium,Automated supplier check-in email.
0.6171209577703105,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.37574478665890515,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.473218943773663,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4498369935142693,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.524356111416569,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4418357622264044,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6870830967818904,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.41902927336610624,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2988428694348603,Medium,Automated supplier check-in email.
0.409346748590891,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.37411500651913887,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2854366350605401,Medium,Automated supplier check-in email.
0.6352677972610207,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4700957900952489,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.30163926330774504,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3011892730721553,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5367803189831207,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3271989976685259,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6993574990770729,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5714765751381607,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.47015740496380737,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42917732907708483,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4592811418861221,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2916290229328309,Medium,Automated supplier check-in email.
0.39388479153752476,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6370699370283033,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4080812164094729,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.36956425013735084,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5258871416139861,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5396555131767952,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.48273237223577586,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4417048401844662,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.540315292506507,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45802765914463994,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6526546097959536,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.42395893701276915,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45271661113222755,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5513025403191884,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43058343903150986,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3699052110240309,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6298144464247556,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6076640305195856,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4383904379710532,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6168603586440441,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3991466459356875,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.41369659526327407,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
